ClientID,Category,Sector,Revenue,NumTransactions,AvgTransactionValue,RiskScore,RiskValue_Financial,RiskValue_Operational,RiskValue_Legal,RiskValue_Reputation,RiskValue_Tech,RiskValue_ESG,Probability_Financial,Probability_Operational,Probability_Legal,Probability_Reputation,Probability_Tech,Probability_ESG,TotalRisk,Status,EstimatedProfit
CLI9535,Médio Porte,Tecnologia,12248952.416792745,692,17700.798290162926,0.68,2.6840347818736157,1.6840347818736159,1.6840347818736159,1.6840347818736159,1.6840347818736159,3.6840347818736157,1,4,4,2,3,1,108.67401734866972,Rejeitada - Risco Elevado,8379471.886524303
CLI6266,Médio Porte,Transporte,11576292.336530628,1371,8443.685146995353,0.86,2.8078337687320114,1.8078337687320114,1.8078337687320114,1.8078337687320114,1.8078337687320114,2.8078337687320114,3,4,1,1,3,3,132.47002612392066,Rejeitada - Risco Elevado,8140500.973259591
CLI2014,Médio Porte,Transporte,5427854.032265909,911,5958.127368019658,0.11,3.22511625418017,2.22511625418017,2.22511625418017,2.22511625418017,2.22511625418017,5.0,4,3,4,5,3,1,215.23441658859377,Rejeitada - Risco Elevado,4154608.418401429
CLI4520,Grande Porte,Consultoria,47989670.791985184,2293,20928.77051547544,0.51,2.398310829470989,3.398310829470989,2.398310829470989,2.398310829470989,3.398310829470989,5.0,3,4,5,1,1,2,181.90709562090439,Rejeitada - Risco Elevado,33234430.084300827
CLI5443,Grande Porte,Serviços Financeiros,41163850.53607262,4945,8324.3378232705,0.34,2.280059096578316,3.280059096578316,2.280059096578316,2.280059096578316,3.280059096578316,4.280059096578316,5,4,3,1,1,2,180.20384127759053,Rejeitada - Risco Elevado,29742749.41093584
CLI3533,Médio Porte,Serviços Financeiros,19428520.925445683,1746,11127.446119957436,0.73,3.065494067975687,2.065494067975687,2.065494067975687,2.065494067975687,2.065494067975687,3.065494067975687,2,5,3,3,2,3,165.65007882627378,Rejeitada - Risco Elevado,13085789.768324848
CLI6452,Pequeno Porte,Saúde,3806485.920052011,192,19825.44750027089,0.63,4.867341877577433,1.867341877577433,2.867341877577433,2.867341877577433,1.867341877577433,4.867341877577433,2,5,3,4,1,3,220.44861518557516,Rejeitada - Risco Elevado,2662975.247305565
CLI9365,Médio Porte,Saúde,19016841.66393556,711,26746.61274815128,0.26,3.5329393845694232,2.5329393845694232,2.5329393845694232,2.5329393845694232,2.5329393845694232,3.5329393845694232,2,2,3,1,5,5,194.70693876615138,Rejeitada - Risco Elevado,14765214.438300287
CLI4148,Pequeno Porte,Serviços Financeiros,7054464.118487658,387,18228.58945345648,0.53,3.588282531392144,1.0,1.588282531392144,1.588282531392144,1.0,2.588282531392144,4,2,4,3,1,1,134.41412656960722,Rejeitada - Risco Elevado,5510162.94216516
CLI7077,Grande Porte,Varejo,29192915.94079169,3113,9377.743636617954,0.96,2.4168936628710185,3.4168936628710185,2.4168936628710185,2.4168936628710185,3.4168936628710185,3.4168936628710185,1,5,4,2,3,4,215.5994500638423,Rejeitada - Risco Elevado,22932171.5296352
CLI2182,Grande Porte,Serviços Financeiros,40094187.06126112,4960,8083.505455899419,0.17,1.840604010168796,2.840604010168796,1.840604010168796,1.840604010168796,2.840604010168796,3.840604010168796,1,2,4,4,2,5,171.16107269147813,Rejeitada - Risco Elevado,29775123.099587884
CLI2479,Médio Porte,Consultoria,13067750.306924729,769,16993.17335100745,0.02,3.920908114437917,2.920908114437917,2.920908114437917,2.920908114437917,2.920908114437917,1.9209081144379172,4,3,5,4,4,5,291.24899521491585,Rejeitada - Risco Elevado,9862153.602642253
CLI7037,Médio Porte,Manufatura,16049705.759248463,1041,15417.584783139735,0.08,3.183834311784482,2.183834311784482,2.183834311784482,2.183834311784482,2.183834311784482,4.183834311784482,4,5,5,5,2,2,237.2804253077413,Rejeitada - Risco Elevado,11104362.115779232
CLI8093,Grande Porte,Transporte,28404135.944914293,3366,8438.543061471864,0.09,1.4706640520898848,2.4706640520898846,1.4706640520898848,1.4706640520898848,2.4706640520898846,4.470664052089885,2,5,3,4,1,4,170.29980390674132,Rejeitada - Risco Elevado,21444841.045027774
CLI3993,Médio Porte,Varejo,14793908.98205736,723,20461.83814945693,0.9,3.043712711827518,2.043712711827518,2.043712711827518,2.043712711827518,2.043712711827518,2.043712711827518,5,1,4,4,2,3,184.4095915225464,Rejeitada - Risco Elevado,11438668.961079104
CLI6932,Médio Porte,Saúde,5855739.099798611,1324,4422.763670542758,0.72,3.165161926206335,2.165161926206335,2.165161926206335,2.165161926206335,2.165161926206335,1.165161926206335,1,2,2,3,2,3,106.42325823652308,Rejeitada - Risco Elevado,4439378.198959775
CLI6645,Grande Porte,Saúde,50217905.84556465,3056,16432.560813339216,0.81,1.2867433125200136,3.286743312520014,2.286743312520014,3.286743312520014,3.286743312520014,5.0,3,2,2,5,3,5,255.92505862632092,Rejeitada - Risco Elevado,39328187.92514144
CLI2959,Pequeno Porte,Serviços Financeiros,6403097.8432514435,459,13950.104233663276,0.54,3.8275524448403115,1.0,1.8275524448403115,1.8275524448403115,1.0,3.8275524448403115,4,5,3,5,5,5,236.1011186939815,Rejeitada - Risco Elevado,4649432.822468503
CLI7962,Grande Porte,Transporte,35996103.66233002,3514,10243.626540219127,0.85,2.98161716566542,3.98161716566542,2.98161716566542,2.98161716566542,3.98161716566542,1.98161716566542,3,3,3,1,1,1,156.11762395194015,Rejeitada - Risco Elevado,26136038.578775514
CLI9928,Médio Porte,Consultoria,16180060.497855628,1485,10895.663634919614,0.94,2.8671774097297473,1.8671774097297473,1.8671774097297473,1.8671774097297473,1.8671774097297473,2.8671774097297473,4,3,4,5,3,2,188.44443464648805,Rejeitada - Risco Elevado,11730871.586876586
CLI8199,Médio Porte,Varejo,12388228.12052451,781,15862.007836779143,0.26,3.167850590535335,2.167850590535335,2.167850590535335,2.167850590535335,2.167850590535335,4.167850590535335,4,4,5,3,4,1,210.26730019550348,Rejeitada - Risco Elevado,9172415.06135306
CLI8734,Médio Porte,Saúde,15466020.33234105,1630,9488.356032111074,0.23,3.3209670895125005,2.3209670895125005,2.3209670895125005,2.3209670895125005,2.3209670895125005,1.3209670895125005,3,2,4,1,5,1,158.22092663928754,Rejeitada - Risco Elevado,10055253.87797571
CLI7373,Pequeno Porte,Consultoria,2122397.640488221,158,13432.896458786208,0.85,3.8009238639128617,1.0,1.800923863912862,1.800923863912862,1.0,1.800923863912862,3,2,4,2,3,3,132.84249773999164,Rejeitada - Risco Elevado,1365476.816371909
CLI4831,Grande Porte,Serviços Financeiros,47075423.22686859,2745,17149.516658239925,0.24,2.4606583495622623,3.4606583495622623,2.4606583495622623,2.4606583495622623,3.4606583495622623,1.460658349562262,3,2,4,2,4,5,196.01003456673192,Rejeitada - Risco Elevado,31208828.090888623
CLI3823,Pequeno Porte,Manufatura,1844691.089104392,376,4906.093322086149,0.49,3.899865367783906,1.0,1.8998653677839061,1.8998653677839061,1.0,1.8998653677839061,4,1,3,2,2,4,148.8931337569792,Rejeitada - Risco Elevado,1419364.8013419292
CLI2946,Pequeno Porte,Serviços Financeiros,3457025.9942674604,411,8411.25546050477,0.47,2.9391280027490243,1.0,1.0,1.0,1.0,3.9391280027490243,2,2,2,1,2,3,91.84343205223146,Rejeitada - Risco Elevado,2517543.2548677465
CLI2876,Médio Porte,Varejo,18339636.875913803,1497,12250.926436816168,0.72,2.8135983107364773,1.813598310736477,1.813598310736477,1.813598310736477,1.813598310736477,4.813598310736477,5,5,1,4,5,3,227.91903614143826,Rejeitada - Risco Elevado,11858208.930799153
CLI8545,Médio Porte,Consultoria,9318803.587622385,718,12978.835080254019,0.15,2.531255890010714,1.531255890010714,1.531255890010714,1.531255890010714,1.531255890010714,1.0,2,3,5,2,4,4,118.46912107067497,Rejeitada - Risco Elevado,7087651.342724693
CLI1056,Médio Porte,Varejo,15680154.9320917,2325,6744.152658964172,0.88,2.5513956206246657,1.5513956206246657,1.5513956206246657,1.5513956206246657,1.5513956206246657,3.5513956206246657,1,3,2,3,5,3,126.9435065818526,Rejeitada - Risco Elevado,10947756.680809673
CLI2073,Médio Porte,Saúde,20097575.11482537,2195,9156.07066734641,0.68,2.7015914558640115,1.7015914558640115,1.7015914558640115,1.7015914558640115,1.7015914558640115,4.701591455864012,1,5,3,3,2,2,130.20026171943272,Rejeitada - Risco Elevado,13990505.429121908
CLI4147,Grande Porte,Serviços Financeiros,61880257.20005451,4181,14800.348529073071,0.48,1.6209728334617355,3.6209728334617353,2.6209728334617353,3.6209728334617353,3.6209728334617353,5.0,2,3,2,1,3,3,181.9437775057781,Rejeitada - Risco Elevado,39832968.87815137
CLI2316,Pequeno Porte,Consultoria,1006497.1706276637,116,8676.699746790204,0.46,4.303004134260166,1.3030041342601657,2.3030041342601657,2.3030041342601657,1.3030041342601657,1.3030041342601657,2,1,4,2,4,4,135.3922645926506,Rejeitada - Risco Elevado,679610.8627226087
CLI5940,Pequeno Porte,Consultoria,3691159.1787527828,93,39689.88364250304,0.81,3.7560942915118134,1.0,1.7560942915118132,1.7560942915118132,1.0,1.7560942915118132,1,4,3,1,4,2,85.90235728779533,Rejeitada - Risco Elevado,2670611.31573571
CLI5772,Pequeno Porte,Manufatura,2945594.8141453494,298,9884.546356192448,0.83,4.374617008106943,1.3746170081069429,2.374617008106943,2.374617008106943,1.3746170081069429,4.374617008106943,1,1,4,2,3,2,122.3562333972402,Rejeitada - Risco Elevado,2135344.048892005
CLI8362,Pequeno Porte,Transporte,1821714.7849317484,359,5074.41444270682,0.75,4.183063859171231,1.1830638591712308,2.183063859171231,2.183063859171231,1.1830638591712308,4.183063859171231,5,3,2,3,3,3,216.4620448745272,Rejeitada - Risco Elevado,1223921.6454007265
CLI3569,Médio Porte,Transporte,4036763.33298231,1778,2270.39557535563,0.39,2.283956219995556,1.283956219995556,1.283956219995556,1.283956219995556,1.283956219995556,4.283956219995556,2,4,5,1,5,4,146.14858515965335,Rejeitada - Risco Elevado,3107648.120610825
CLI9376,Pequeno Porte,Saúde,2106772.8514715517,402,5240.728486247641,0.26,4.549506185161324,1.5495061851613237,2.5495061851613237,2.5495061851613237,1.5495061851613237,2.5495061851613237,1,3,5,5,3,3,184.86148244258328,Rejeitada - Risco Elevado,1479068.5663588818
CLI8807,Pequeno Porte,Manufatura,4186104.464030315,203,20621.20425630697,0.97,4.065967676056677,1.0659676760566767,2.0659676760566765,2.0659676760566765,1.0659676760566767,1.0659676760566767,5,3,4,1,2,1,161.28789894368398,Rejeitada - Risco Elevado,3214573.230123661
CLI7536,Grande Porte,Consultoria,27516040.676032085,1678,16398.117208600765,0.96,2.8960173680331467,3.8960173680331467,2.8960173680331467,2.8960173680331467,3.8960173680331467,5.0,5,4,2,1,5,2,274.5132504983866,Rejeitada - Risco Elevado,21628218.86359687
CLI8380,Grande Porte,Saúde,31170282.247083362,4442,7017.172950716651,0.03,1.4123019583195588,2.412301958319559,1.4123019583195588,1.4123019583195588,2.412301958319559,2.412301958319559,3,3,4,2,5,3,151.1595527489256,Rejeitada - Risco Elevado,21004396.163158014
CLI1359,Grande Porte,Consultoria,26384997.881836317,3726,7081.319882403735,0.64,1.6670273655077397,2.6670273655077397,1.6670273655077397,1.6670273655077397,2.6670273655077397,2.6670273655077397,2,4,1,4,4,3,164.36002504757275,Rejeitada - Risco Elevado,17556080.031501375
CLI4047,Grande Porte,Manufatura,26272900.621303763,3400,7727.323712148165,0.88,1.693334257942823,2.6933342579428228,1.693334257942823,1.693334257942823,2.6933342579428228,2.6933342579428228,2,4,4,5,2,3,168.46674063542582,Rejeitada - Risco Elevado,17692343.995982613
CLI8520,Pequeno Porte,Tecnologia,5418282.759840583,416,13024.71817269371,0.21,3.769113248271947,1.0,1.769113248271947,1.769113248271947,1.0,2.769113248271947,4,4,2,1,5,1,139.14985044124617,Rejeitada - Risco Elevado,4025297.3910600552
CLI1645,Grande Porte,Consultoria,21018693.04548452,1839,11429.41438036135,0.39,1.9318640433597303,2.9318640433597305,1.9318640433597303,1.9318640433597303,2.9318640433597305,1.9318640433597303,2,1,4,5,2,4,149.16234707854085,Rejeitada - Risco Elevado,16447534.290891098
CLI5795,Pequeno Porte,Manufatura,1439500.6224831478,308,4673.70331975048,0.4,4.803457846047129,1.803457846047129,2.803457846047129,2.803457846047129,1.803457846047129,4.803457846047129,1,5,1,5,3,5,232.27662768377036,Rejeitada - Risco Elevado,1004423.9524179373
CLI5294,Médio Porte,Transporte,9477602.265563965,1448,6545.305432019312,0.44,2.993615213086635,1.9936152130866351,1.9936152130866351,1.9936152130866351,1.9936152130866351,4.993615213086636,3,4,5,5,4,4,248.36790609557687,Rejeitada - Risco Elevado,7373742.2145208325
CLI8300,Grande Porte,Manufatura,21899780.285774242,4320,5069.393584669963,0.19,1.9036347109326976,2.903634710932698,1.9036347109326976,1.9036347109326976,2.903634710932698,2.903634710932698,4,4,5,2,5,4,225.0380281167409,Rejeitada - Risco Elevado,14255990.750749093
CLI8705,Pequeno Porte,Saúde,3986907.68357442,306,13029.110077040588,0.31,4.164524119937862,1.1645241199378629,2.164524119937863,2.164524119937863,1.1645241199378629,4.164524119937862,3,1,4,2,1,3,156.8843024766446,Rejeitada - Risco Elevado,3075373.0886253295
CLI8598,Grande Porte,Consultoria,26735458.69634057,2006,13327.746109840762,0.17,1.894011352685105,2.894011352685105,1.894011352685105,1.894011352685105,2.894011352685105,1.0,2,2,3,4,3,3,140.7466698084212,Rejeitada - Risco Elevado,19872504.745342307
CLI1843,Pequeno Porte,Tecnologia,6042176.994411535,253,23882.122507555472,0.2,3.948702052517276,1.0,1.9487020525172758,1.9487020525172758,1.0,3.948702052517276,1,2,3,5,4,2,133.6915923632774,Rejeitada - Risco Elevado,4421505.0137697
CLI2799,Grande Porte,Consultoria,35709821.90601116,2138,16702.44242563665,0.03,1.4917150908675307,2.4917150908675305,1.4917150908675307,1.4917150908675307,2.4917150908675305,2.4917150908675305,5,2,5,2,4,2,149.33720726940246,Rejeitada - Risco Elevado,25400798.08166727
CLI6454,Médio Porte,Transporte,13376327.725757483,1810,7390.236312573195,0.31,3.678595171948689,2.678595171948689,2.678595171948689,2.678595171948689,2.678595171948689,3.678595171948689,3,1,2,2,1,3,152.57256825353707,Rejeitada - Risco Elevado,9040362.152158836
CLI8699,Grande Porte,Consultoria,52201393.840941325,2223,23482.408385488674,0.91,1.215402904598816,3.215402904598816,2.215402904598816,3.215402904598816,3.215402904598816,2.215402904598816,2,3,2,4,3,3,186.86280041731828,Rejeitada - Risco Elevado,40669581.53375738
CLI2034,Médio Porte,Serviços Financeiros,17317360.764768675,1855,9335.504455400904,0.15,3.2219690635262137,2.2219690635262137,2.2219690635262137,2.2219690635262137,2.2219690635262137,2.2219690635262137,2,3,4,1,2,3,134.43026755746797,Rejeitada - Risco Elevado,11687935.82257701
CLI6507,Pequeno Porte,Serviços Financeiros,3833402.693873702,134,28607.482790102255,0.98,3.821300408329631,1.0,1.8213004083296311,1.8213004083296311,1.0,3.821300408329631,4,5,1,2,1,1,135.5668146998667,Rejeitada - Risco Elevado,2727652.975161208
CLI4437,Médio Porte,Serviços Financeiros,9798162.789214699,943,10390.416531510815,0.78,4.153285848441612,3.153285848441612,3.153285848441612,3.153285848441612,3.153285848441612,5.0,3,2,1,1,4,1,178.20443487675578,Rejeitada - Risco Elevado,6989661.18089616
CLI5027,Pequeno Porte,Saúde,3145510.9856680627,92,34190.33680073981,0.69,4.354923518853683,1.3549235188536832,2.354923518853683,2.354923518853683,1.3549235188536832,4.354923518853683,1,3,4,5,1,4,182.8446463197578,Rejeitada - Risco Elevado,2031194.6566737937
CLI3682,Grande Porte,Saúde,44050546.712296,5562,7919.911311092413,0.25,1.9081326134892187,3.9081326134892187,2.9081326134892187,1.9081326134892187,2.9081326134892187,4.908132613489219,3,3,3,1,3,5,219.75301771726686,Rejeitada - Risco Elevado,30208775.899733186
CLI2301,Pequeno Porte,Varejo,564158.3173961617,449,1256.477321595015,0.23,4.264907302584099,1.2649073025840993,2.264907302584099,2.264907302584099,1.2649073025840993,1.2649073025840993,2,2,2,2,4,2,116.83480894470955,Rejeitada - Risco Elevado,392255.0159313325
CLI2167,Grande Porte,Saúde,48464602.669846416,2779,17439.58354438518,0.4,1.974640999432137,2.974640999432137,1.974640999432137,1.974640999432137,2.974640999432137,2.974640999432137,1,3,5,3,3,3,167.27558796138533,Rejeitada - Risco Elevado,31476707.457830068
CLI8740,Grande Porte,Transporte,17521314.702445067,3806,4603.603442576214,0.78,2.277904775683944,3.277904775683944,2.277904775683944,2.277904775683944,3.277904775683944,5.0,3,4,3,3,4,2,223.73123907356006,Rejeitada - Risco Elevado,12946495.7362799
CLI8354,Médio Porte,Consultoria,7009694.659143728,631,11108.866337787207,0.45,2.508199794737072,1.508199794737072,1.508199794737072,1.508199794737072,1.508199794737072,2.508199794737072,4,5,4,3,3,3,161.72158193686235,Rejeitada - Risco Elevado,4620070.514193468
CLI6322,Pequeno Porte,Tecnologia,3194520.154384659,369,8657.236190744334,0.91,4.084874733276067,1.0848747332760669,2.0848747332760666,2.0848747332760666,1.0848747332760669,1.0848747332760669,5,1,4,1,4,4,172.28073026242896,Rejeitada - Risco Elevado,2285125.7975566676
CLI6799,Pequeno Porte,Varejo,4806324.277152242,373,12885.587874402794,0.98,3.155615533396583,1.0,1.155615533396583,1.155615533396583,1.0,3.155615533396583,1,4,5,3,5,1,95.91339026907015,Rejeitada - Risco Elevado,3710078.291425019
CLI6137,Médio Porte,Manufatura,9890644.731175542,2162,4574.766295640861,0.72,3.0624190413162182,2.0624190413162182,2.0624190413162182,2.0624190413162182,2.0624190413162182,4.062419041316218,5,4,3,3,5,4,249.05464700767317,Rejeitada - Risco Elevado,6989213.514473233
CLI6136,Pequeno Porte,Serviços Financeiros,2272209.6527615953,432,5259.744566577767,0.78,3.6432004381011884,1.0,1.6432004381011887,1.6432004381011887,1.0,3.6432004381011884,2,5,1,4,2,3,135.0144184002499,Rejeitada - Risco Elevado,1644986.6127862134
CLI4867,Médio Porte,Serviços Financeiros,6740357.344910189,802,8404.435592157342,0.2,2.5698647946859188,1.5698647946859188,1.5698647946859188,1.5698647946859188,1.5698647946859188,1.5698647946859188,5,4,4,3,1,4,156.8686427536172,Rejeitada - Risco Elevado,4636216.249372352
CLI8842,Médio Porte,Manufatura,6655788.480594416,1493,4457.996303144284,0.21,3.20928751592274,2.20928751592274,2.20928751592274,2.20928751592274,2.20928751592274,4.20928751592274,1,4,2,4,2,5,189.65012611459179,Rejeitada - Risco Elevado,4974003.815673097
CLI8554,Grande Porte,Transporte,28552243.9970986,4031,7083.166459215728,0.52,1.9155488288365325,2.9155488288365325,1.9155488288365325,1.9155488288365325,2.9155488288365325,1.0,3,4,5,2,5,3,190.58171099157647,Rejeitada - Risco Elevado,19551966.492233973
CLI1144,Grande Porte,Varejo,31086387.745035455,4975,6248.52014975587,0.81,1.280266170417381,2.2802661704173808,1.280266170417381,1.280266170417381,2.2802661704173808,4.280266170417381,4,4,5,3,1,3,148.14102746297308,Rejeitada - Risco Elevado,20983309.786302447
CLI8130,Grande Porte,Varejo,46336568.107203536,3205,14457.58755294962,0.22,1.8431877211974612,2.843187721197461,1.8431877211974612,1.8431877211974612,2.843187721197461,4.843187721197461,2,5,1,2,2,5,194.65038959903245,Rejeitada - Risco Elevado,30768857.067491487
CLI4407,Pequeno Porte,Transporte,2926886.0485973503,130,22514.508066133465,0.34,4.103719139154052,1.1037191391540517,2.1037191391540517,2.1037191391540517,1.1037191391540517,5.0,5,5,4,1,5,1,197.50496941063227,Rejeitada - Risco Elevado,1916129.4915216418
CLI2216,Médio Porte,Saúde,16737812.784023693,850,19691.54445179258,0.31,3.219440664699201,2.219440664699201,2.219440664699201,2.219440664699201,2.219440664699201,3.219440664699201,4,5,5,1,5,1,207.2135751700337,Rejeitada - Risco Elevado,12318165.91454568
